date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-09-30 00:00:00+00:00,775.48,789.1305,775.0,781.0,17955961,258.4933333333,263.0435,258.3333333333,260.3333333333,53867883,0.0,1.0
2021-10-01 00:00:00+00:00,775.22,780.78,763.59,778.4,17031414,258.4066666667,260.26,254.53,259.4666666667,51094242,0.0,1.0
2021-10-04 00:00:00+00:00,781.53,806.9699,776.12,796.5,30483341,260.51,268.9899666667,258.7066666667,265.5,91450023,0.0,1.0
2021-10-05 00:00:00+00:00,780.59,797.31,774.2,784.7962,18432625,260.1966666667,265.77,258.0666666667,261.5987333333,55297875,0.0,1.0
2021-10-06 00:00:00+00:00,782.75,786.66,773.22,776.2,14632768,260.9166666667,262.22,257.74,258.7333333333,43898304,0.0,1.0
2021-10-07 00:00:00+00:00,793.61,805.0,783.38,785.46,19195782,264.5366666667,268.3333333333,261.1266666667,261.82,57587346,0.0,1.0
2021-10-08 00:00:00+00:00,785.49,796.38,780.91,796.21,16738604,261.83,265.46,260.3033333333,265.4033333333,50215812,0.0,1.0
2021-10-11 00:00:00+00:00,791.94,801.24,785.5,787.65,14200322,263.98,267.08,261.8333333333,262.55,42600966,0.0,1.0
2021-10-12 00:00:00+00:00,805.72,812.32,796.57,800.93,22020040,268.5733333333,270.7733333333,265.5233333333,266.9766666667,66060120,0.0,1.0
2021-10-13 00:00:00+00:00,811.08,815.41,805.78,810.47,14120075,270.36,271.8033333333,268.5933333333,270.1566666667,42360225,0.0,1.0
2021-10-14 00:00:00+00:00,818.32,820.25,813.3501,815.49,12247170,272.7733333333,273.4166666667,271.1167,271.83,36741510,0.0,1.0
2021-10-15 00:00:00+00:00,843.03,843.21,822.35,823.7384,18924567,281.01,281.07,274.1166666667,274.5794666667,56773701,0.0,1.0
2021-10-18 00:00:00+00:00,870.11,875.26,851.47,851.79,24207244,290.0366666667,291.7533333333,283.8233333333,283.93,72621732,0.0,1.0
2021-10-19 00:00:00+00:00,864.27,877.95,862.51,877.53,17381128,288.09,292.65,287.5033333333,292.51,52143384,0.0,1.0
2021-10-20 00:00:00+00:00,865.8,869.49,857.38,865.35,14032052,288.6,289.83,285.7933333333,288.45,42096156,0.0,1.0
2021-10-21 00:00:00+00:00,894.0,900.0,855.5046,856.0,31481454,298.0,300.0,285.1682,285.3333333333,94444362,0.0,1.0
2021-10-22 00:00:00+00:00,909.68,910.0,890.96,895.5,22880835,303.2266666667,303.3333333333,296.9866666667,298.5,68642505,0.0,1.0
2021-10-25 00:00:00+00:00,1024.86,1045.02,944.2,950.53,62852099,341.62,348.34,314.7333333333,316.8433333333,188556297,0.0,1.0
2021-10-26 00:00:00+00:00,1018.43,1094.94,1001.44,1024.69,62414968,339.4766666667,364.98,333.8133333333,341.5633333333,187244904,0.0,1.0
2021-10-27 00:00:00+00:00,1037.86,1070.88,1030.78,1039.66,38526459,345.9533333333,356.96,343.5933333333,346.5533333333,115579377,0.0,1.0
2021-10-28 00:00:00+00:00,1077.04,1081.0,1054.2,1068.305,27213173,359.0133333333,360.3333333333,351.4,356.1016666667,81639519,0.0,1.0
2021-10-29 00:00:00+00:00,1114.0,1115.21,1073.205,1081.86,29918417,371.3333333333,371.7366666667,357.735,360.62,89755251,0.0,1.0
2021-11-01 00:00:00+00:00,1208.59,1209.75,1118.66,1145.0,54868952,402.8633333333,403.25,372.8866666667,381.6666666667,164606856,0.0,1.0
2021-11-02 00:00:00+00:00,1172.0,1208.59,1146.0,1159.355,42450935,390.6666666667,402.8633333333,382.0,386.4516666667,127352805,0.0,1.0
2021-11-03 00:00:00+00:00,1213.86,1215.39,1152.62,1177.33,34628519,404.62,405.13,384.2066666667,392.4433333333,103885557,0.0,1.0
2021-11-04 00:00:00+00:00,1229.91,1243.49,1217.0,1234.41,25397410,409.97,414.4966666667,405.6666666667,411.47,76192230,0.0,1.0
2021-11-05 00:00:00+00:00,1222.09,1239.87,1208.0,1228.0,21628812,407.3633333333,413.29,402.6666666667,409.3333333333,64886436,0.0,1.0
2021-11-08 00:00:00+00:00,1162.94,1197.0,1133.0,1149.785,33445715,387.6466666667,399.0,377.6666666667,383.2616666667,100337145,0.0,1.0
2021-11-09 00:00:00+00:00,1023.5,1174.5,1011.52,1173.6,58525547,341.1666666667,391.5,337.1733333333,391.2,175576641,0.0,1.0
2021-11-10 00:00:00+00:00,1067.95,1078.1,987.31,1010.41,42802722,355.9833333333,359.3666666667,329.1033333333,336.8033333333,128408166,0.0,1.0
2021-11-11 00:00:00+00:00,1063.51,1104.97,1054.68,1102.77,22396568,354.5033333333,368.3233333333,351.56,367.59,67189704,0.0,1.0
2021-11-12 00:00:00+00:00,1033.42,1054.5,1019.2,1047.5,25147852,344.4733333333,351.5,339.7333333333,349.1666666667,75443556,0.0,1.0
2021-11-15 00:00:00+00:00,1013.39,1031.98,978.6,1017.63,34775649,337.7966666667,343.9933333333,326.2,339.21,104326947,0.0,1.0
2021-11-16 00:00:00+00:00,1054.73,1057.1999,1002.18,1003.31,26542359,351.5766666667,352.3999666667,334.06,334.4366666667,79627077,0.0,1.0
2021-11-17 00:00:00+00:00,1089.01,1119.64,1055.5,1063.51,31445365,363.0033333333,373.2133333333,351.8333333333,354.5033333333,94336095,0.0,1.0
2021-11-18 00:00:00+00:00,1096.38,1112.0,1075.02,1106.55,20898930,365.46,370.6666666667,358.34,368.85,62696790,0.0,1.0
2021-11-19 00:00:00+00:00,1137.06,1138.7199,1092.7,1098.87,21642258,379.02,379.5733,364.2333333333,366.29,64926774,0.0,1.0
2021-11-22 00:00:00+00:00,1156.87,1201.95,1132.43,1162.33,33072509,385.6233333333,400.65,377.4766666667,387.4433333333,99217527,0.0,1.0
2021-11-23 00:00:00+00:00,1109.03,1180.4999,1062.7,1167.51,36171700,369.6766666667,393.4999666667,354.2333333333,389.17,108515100,0.0,1.0
2021-11-24 00:00:00+00:00,1116.0,1132.77,1062.0,1080.39,22560238,372.0,377.59,354.0,360.13,67680714,0.0,1.0
2021-11-26 00:00:00+00:00,1081.92,1108.7827,1081.0,1099.47,11680890,360.64,369.5942333333,360.3333333333,366.49,35042670,0.0,1.0
2021-11-29 00:00:00+00:00,1136.99,1142.67,1100.19,1100.99,19464467,378.9966666667,380.89,366.73,366.9966666667,58393401,0.0,1.0
2021-11-30 00:00:00+00:00,1144.76,1168.0,1118.0,1144.37,27092038,381.5866666667,389.3333333333,372.6666666667,381.4566666667,81276114,0.0,1.0
2021-12-01 00:00:00+00:00,1095.0,1172.8399,1090.76,1160.695,22934698,365.0,390.9466333333,363.5866666667,386.8983333333,68804094,0.0,1.0
2021-12-02 00:00:00+00:00,1084.6,1113.0,1056.65,1099.06,24371623,361.5333333333,371.0,352.2166666667,366.3533333333,73114869,0.0,1.0
2021-12-03 00:00:00+00:00,1014.97,1090.5753,1000.21,1084.79,30773995,338.3233333333,363.5251,333.4033333333,361.5966666667,92321985,0.0,1.0
2021-12-06 00:00:00+00:00,1009.01,1021.64,950.5,1001.51,27221037,336.3366666667,340.5466666667,316.8333333333,333.8366666667,81663111,0.0,1.0
2021-12-07 00:00:00+00:00,1051.75,1057.6739,1026.81,1044.2,18694857,350.5833333333,352.5579666667,342.27,348.0666666667,56084571,0.0,1.0
2021-12-08 00:00:00+00:00,1068.96,1072.38,1033.0001,1052.71,13968790,356.32,357.46,344.3333666667,350.9033333333,41906370,0.0,1.0
2021-12-09 00:00:00+00:00,1003.8,1062.49,1002.36,1060.64,19812832,334.6,354.1633333333,334.12,353.5466666667,59438496,0.0,1.0
2021-12-10 00:00:00+00:00,1017.03,1020.9797,982.53,1008.75,19888122,339.01,340.3265666667,327.51,336.25,59664366,0.0,1.0
2021-12-13 00:00:00+00:00,966.41,1005.0,951.42,1001.09,26198502,322.1366666667,335.0,317.14,333.6966666667,78595506,0.0,1.0
2021-12-14 00:00:00+00:00,958.51,966.41,930.0,945.0,23602090,319.5033333333,322.1366666667,310.0,315.0,70806270,0.0,1.0
2021-12-15 00:00:00+00:00,975.99,978.7499,928.2501,953.21,25056410,325.33,326.2499666667,309.4167,317.7366666667,75169230,0.0,1.0
2021-12-16 00:00:00+00:00,926.92,994.98,921.85,994.5,27590483,308.9733333333,331.66,307.2833333333,331.5,82771449,0.0,1.0
2021-12-17 00:00:00+00:00,932.57,960.6599,909.0401,914.77,33626754,310.8566666667,320.2199666667,303.0133666667,304.9233333333,100880262,0.0,1.0
2021-12-20 00:00:00+00:00,899.94,921.6884,893.39,910.7,18826671,299.98,307.2294666667,297.7966666667,303.5666666667,56480013,0.0,1.0
2021-12-21 00:00:00+00:00,938.53,939.5,886.12,916.87,23839305,312.8433333333,313.1666666667,295.3733333333,305.6233333333,71517915,0.0,1.0
2021-12-22 00:00:00+00:00,1008.87,1015.6599,957.05,965.66,31211362,336.29,338.5533,319.0166666667,321.8866666667,93634086,0.0,1.0
2021-12-23 00:00:00+00:00,1067.0,1072.9767,997.56,1006.8,30904429,355.6666666667,357.6589,332.52,335.6,92713287,0.0,1.0
2021-12-27 00:00:00+00:00,1093.94,1117.0,1070.7152,1073.67,23715273,364.6466666667,372.3333333333,356.9050666667,357.89,71145819,0.0,1.0
2021-12-28 00:00:00+00:00,1088.47,1118.9999,1078.42,1109.49,20107969,362.8233333333,372.9999666667,359.4733333333,369.83,60323907,0.0,1.0
2021-12-29 00:00:00+00:00,1086.19,1104.0,1064.14,1098.64,18718015,362.0633333333,368.0,354.7133333333,366.2133333333,56154045,0.0,1.0
2021-12-30 00:00:00+00:00,1070.34,1095.55,1053.15,1061.33,15680313,356.78,365.1833333333,351.05,353.7766666667,47040939,0.0,1.0
2021-12-31 00:00:00+00:00,1056.78,1081.9999,1054.59,1073.4444,13466216,352.26,360.6666333333,351.53,357.8148,40398648,0.0,1.0
